S3_2,9/24/2016,8:31:00.0,7.89941589
S3_2,9/24/2016,8:31:10.0,19.45495693
S3_2,9/24/2016,8:31:20.0,4.7364955
S3_2,9/24/2016,8:31:30.0,13.9107619
S3_2,9/24/2016,8:31:40.0,7.968861813
S3_2,9/24/2016,8:31:50.0,4.11919079
S3_2,9/24/2016,8:32:00.0,21.02748162
S3_2,9/24/2016,8:32:10.0,3.043590817
S3_2,9/24/2016,8:32:20.0,17.1408613
S3_2,9/24/2016,8:32:30.0,13.16434584
S3_2,9/24/2016,8:32:40.0,11.58830133
S3_2,9/24/2016,8:32:50.0,7.47987662
S3_2,9/24/2016,8:33:00.0,20.62053709
S3_2,9/24/2016,8:33:10.0,7.16141481
S3_2,9/24/2016,8:33:20.0,8.978925989
S3_2,9/24/2016,8:33:30.0,22.89046561
S3_2,9/24/2016,8:33:40.0,4.653270535
S3_2,9/24/2016,8:33:50.0,11.49227492
S3_2,9/24/2016,8:34:00.0,3.38980914
S3_2,9/24/2016,8:34:10.0,4.183167685
S3_2,9/24/2016,8:34:20.0,8.987039146
S3_2,9/24/2016,8:34:30.0,15.4808752
S3_2,9/24/2016,8:34:40.0,10.40214425
S3_2,9/24/2016,8:34:50.0,10.26294185
S3_2,9/24/2016,8:35:00.0,18.41782791
S3_2,9/24/2016,8:35:10.0,15.4926106
S3_2,9/24/2016,8:35:20.0,20.26830148
S3_2,9/24/2016,8:35:30.0,17.09515094
S3_2,9/24/2016,8:35:40.0,12.76951147
S3_2,9/24/2016,8:35:50.0,16.15058005
S3_2,9/24/2016,8:36:00.0,22.26865963
S3_2,9/24/2016,8:36:10.0,11.74299218
S3_2,9/24/2016,8:36:20.0,13.39495171
S3_2,9/24/2016,8:36:30.0,6.36402542
S3_2,9/24/2016,8:36:40.0,9.843469873
S3_2,9/24/2016,8:36:50.0,16.24460339
S3_2,9/24/2016,8:37:00.0,10.50444451
S3_2,9/24/2016,8:37:10.0,18.3327569
S3_2,9/24/2016,8:37:20.0,18.88306479
S3_2,9/24/2016,8:37:30.0,16.06129042
S3_2,9/24/2016,8:37:40.0,5.740844555
